index,date,humidity,,,,,,,,,,,,,,
2545,20/12/2020,71.9,,,,,,,,,,,,,,
2546,21/12/2020,76.1,,,,,,,,,,,,,,
2547,22/12/2020,74.5,,,,,,,,,,,,,,
2548,23/12/2020,75.6,,,,,,,,,,,,,,
2549,24/12/2020,79.1,,,,,,,,,,,,,,
2550,25/12/2020,81.1,,,,,,,,,,,,,,
2551,26/12/2020,80.7,,,,,,,,,,,,,,
2552,27/12/2020,80.4,,,,,,,,,,,,,,
2553,28/12/2020,84.8,,,,,,,,,,,,,,
2554,29/12/2020,87.2,,,,,,,,,,,,,,
2555,30/12/2020,83.5,,,,,,,,,,,,,,
2556,31/12/2020,85,,,,,,,,,,,,,,
2557,1/1/2021,79.9,,,,,,,,,,,,,,
2558,2/1/2021,91.9,,,,,,,,,,,,,,
2559,3/1/2021,91.9,,,,,,,,,,,,,,
2560,4/1/2021,88.5,,,,,,,,,,,,,,
2561,5/1/2021,84.4,,,,,,,,,,,,,,
2562,6/1/2021,81.6,,,,,,,,,,,,,,
2563,7/1/2021,74.8,,,,,,,,,,,,,,
2564,8/1/2021,65.5,,,,,,,,,,,,,,
2565,9/1/2021,68.6,,,,,,,,,,,,,,
2566,10/1/2021,75.7,,,,,,,,,,,,,,
2567,11/1/2021,73.3,,,,,,,,,,,,,,
2568,12/1/2021,71.5,,,,,,,,,,,,,,
2569,13/1/2021,74.3,,,,,,,,,,,,,,
2570,14/1/2021,77.6,,,,,,,,,,,,,,
2571,15/1/2021,77.4,,,,,,,,,,,,,,
2572,16/1/2021,36.7,,,,,,,,,,,,,,
2573,17/1/2021,61.2,,,,,,,,,,,,,,
2574,18/1/2021,70.2,,,,,,,,,,,,,,
2575,19/1/2021,72.5,,,,,,,,,,,,,,
2576,20/1/2021,70.6,,,,,,,,,,,,,,
2577,21/1/2021,68.7,,,,,,,,,,,,,,
2578,22/1/2021,69,,,,,,,,,,,,,,
2579,23/1/2021,71.2,,,,,,,,,,,,,,
2580,24/1/2021,67.2,,,,,,,,,,,,,,
2581,25/1/2021,72.9,,,,,,,,,,,,,,
2582,26/1/2021,65.4,,,,,,,,,,,,,,
2583,27/1/2021,89.9,,,,,,,,,,,,,,
2584,28/1/2021,88.4,,,,,,,,,,,,,,
2585,29/1/2021,96.4,,,,,,,,,,,,,,
2586,30/1/2021,89.9,,,,,,,,,,,,,,
2587,31/1/2021,88.2,,,,,,,,,,,,,,
2588,1/2/2021,79.8,,,,,,,,,,,,,,
2589,2/2/2021,78.9,,,,,,,,,,,,,,
2590,3/2/2021,71.7,,,,,,,,,,,,,,
2591,4/2/2021,78,,,,,,,,,,,,,,
2592,5/2/2021,81.4,,,,,,,,,,,,,,
2593,6/2/2021,87.4,,,,,,,,,,,,,,
2594,7/2/2021,76.9,,,,,,,,,,,,,,
2595,8/2/2021,72.9,,,,,,,,,,,,,,
2596,9/2/2021,67.8,,,,,,,,,,,,,,
2597,10/2/2021,74.1,,,,,,,,,,,,,,
2598,11/2/2021,56.9,,,,,,,,,,,,,,
2599,12/2/2021,59.1,,,,,,,,,,,,,,
2600,13/2/2021,91,,,,,,,,,,,,,,
2601,14/2/2021,77,,,,,,,,,,,,,,
2602,15/2/2021,72.9,,,,,,,,,,,,,,
2603,16/2/2021,85.4,,,,,,,,,,,,,,
2604,17/2/2021,73.8,,,,,,,,,,,,,,
2605,18/2/2021,72.7,,,,,,,,,,,,,,
2606,19/2/2021,81,,,,,,,,,,,,,,
2607,20/2/2021,77.7,,,,,,,,,,,,,,
2608,21/2/2021,80.5,,,,,,,,,,,,,,
2609,22/2/2021,82.3,,,,,,,,,,,,,,
2610,23/2/2021,70.6,,,,,,,,,,,,,,
2611,24/2/2021,91.7,,,,,,,,,,,,,,
2612,25/2/2021,93,,,,,,,,,,,,,,
2613,26/2/2021,79.6,,,,,,,,,,,,,,
2614,27/2/2021,86.1,,,,,,,,,,,,,,
2615,28/2/2021,81.6,,,,,,,,,,,,,,
2616,1/3/2021,83,,,,,,,,,,,,,,
2617,2/3/2021,72.8,,,,,,,,,,,,,,
2618,3/3/2021,65.8,,,,,,,,,,,,,,
2619,4/3/2021,68.4,,,,,,,,,,,,,,
2620,5/3/2021,67.7,,,,,,,,,,,,,,
2621,6/3/2021,61,,,,,,,,,,,,,,
2622,7/3/2021,68.3,,,,,,,,,,,,,,
2623,8/3/2021,73.4,,,,,,,,,,,,,,
2624,9/3/2021,73.9,,,,,,,,,,,,,,
2625,10/3/2021,70.9,,,,,,,,,,,,,,
2626,11/3/2021,77.3,,,,,,,,,,,,,,
2627,12/3/2021,83.4,,,,,,,,,,,,,,
2628,13/3/2021,83,,,,,,,,,,,,,,
2629,14/3/2021,91.6,,,,,,,,,,,,,,
2630,15/3/2021,73,,,,,,,,,,,,,,
2631,16/3/2021,80.7,,,,,,,,,,,,,,
2632,17/3/2021,78.5,,,,,,,,,,,,,,
2633,18/3/2021,90.1,,,,,,,,,,,,,,
2634,19/3/2021,77.9,,,,,,,,,,,,,,
2635,20/3/2021,96.4,,,,,,,,,,,,,,
2636,21/3/2021,90.3,,,,,,,,,,,,,,
2637,22/3/2021,97.9,,,,,,,,,,,,,,
2638,23/3/2021,99.1,,,,,,,,,,,,,,
2639,24/3/2021,70.7,,,,,,,,,,,,,,
2640,25/3/2021,64.5,,,,,,,,,,,,,,
2641,26/3/2021,71.7,,,,,,,,,,,,,,
2642,27/3/2021,68.2,,,,,,,,,,,,,,
2643,28/3/2021,68.2,,,,,,,,,,,,,,
2644,29/3/2021,74.3,,,,,,,,,,,,,,
2645,30/3/2021,69.4,,,,,,,,,,,,,,
2646,31/3/2021,73.9,,,,,,,,,,,,,,
2647,1/4/2021,81.4,,,,,,,,,,,,,,
2648,2/4/2021,81.5,,,,,,,,,,,,,,
2649,3/4/2021,81.1,,,,,,,,,,,,,,
2650,4/4/2021,80.3,,,,,,,,,,,,,,
2651,5/4/2021,82,,,,,,,,,,,,,,
2652,6/4/2021,86,,,,,,,,,,,,,,
2653,7/4/2021,89.3,,,,,,,,,,,,,,
2654,8/4/2021,87.3,,,,,,,,,,,,,,
2655,9/4/2021,77,,,,,,,,,,,,,,
2656,10/4/2021,60.7,,,,,,,,,,,,,,
2657,11/4/2021,46.2,,,,,,,,,,,,,,
2658,12/4/2021,53.9,,,,,,,,,,,,,,
2659,13/4/2021,68.3,,,,,,,,,,,,,,
2660,14/4/2021,46.4,,,,,,,,,,,,,,
2661,15/4/2021,49.5,,,,,,,,,,,,,,
2662,16/4/2021,55.4,,,,,,,,,,,,,,
2663,17/4/2021,74.8,,,,,,,,,,,,,,
2664,18/4/2021,80.4,,,,,,,,,,,,,,
2665,19/4/2021,76.8,,,,,,,,,,,,,,
2666,20/4/2021,63.6,,,,,,,,,,,,,,
2667,21/4/2021,56.7,,,,,,,,,,,,,,
2668,22/4/2021,56.8,,,,,,,,,,,,,,
2669,23/4/2021,59.5,,,,,,,,,,,,,,
2670,24/4/2021,71.2,,,,,,,,,,,,,,
2671,25/4/2021,70.8,,,,,,,,,,,,,,
2672,26/4/2021,79.6,,,,,,,,,,,,,,
2673,27/4/2021,79.3,,,,,,,,,,,,,,
2674,28/4/2021,80.3,,,,,,,,,,,,,,
2675,29/4/2021,82.8,,,,,,,,,,,,,,
2676,30/4/2021,83.9,,,,,,,,,,,,,,
2677,1/5/2021,88.6,,,,,,,,,,,,,,
2678,2/5/2021,84.6,,,,,,,,,,,,,,
2679,3/5/2021,83.6,,,,,,,,,,,,,,
2680,4/5/2021,89.8,,,,,,,,,,,,,,
2681,5/5/2021,95.5,,,,,,,,,,,,,,
2682,6/5/2021,94.4,,,,,,,,,,,,,,
2683,7/5/2021,89.6,,,,,,,,,,,,,,
2684,8/5/2021,78.3,,,,,,,,,,,,,,
2685,9/5/2021,75.6,,,,,,,,,,,,,,
2686,10/5/2021,72,,,,,,,,,,,,,,
2687,11/5/2021,74.8,,,,,,,,,,,,,,
2688,12/5/2021,83.3,,,,,,,,,,,,,,
2689,13/5/2021,75.5,,,,,,,,,,,,,,
2690,14/5/2021,52.1,,,,,,,,,,,,,,
2691,15/5/2021,54.4,,,,,,,,,,,,,,
2692,16/5/2021,49.5,,,,,,,,,,,,,,
2693,17/5/2021,57.8,,,,,,,,,,,,,,
2694,18/5/2021,66.1,,,,,,,,,,,,,,
2695,19/5/2021,75,,,,,,,,,,,,,,
2696,20/5/2021,69.1,,,,,,,,,,,,,,
2697,21/5/2021,81.7,,,,,,,,,,,,,,
2698,22/5/2021,81.7,,,,,,,,,,,,,,
2699,23/5/2021,86.9,,,,,,,,,,,,,,
2700,24/5/2021,92.8,,,,,,,,,,,,,,
2701,25/5/2021,81.7,,,,,,,,,,,,,,
2702,26/5/2021,56.4,,,,,,,,,,,,,,
2703,27/5/2021,55.1,,,,,,,,,,,,,,
2704,28/5/2021,53.7,,,,,,,,,,,,,,
2705,29/5/2021,58,,,,,,,,,,,,,,
2706,30/5/2021,68.3,,,,,,,,,,,,,,
2707,31/5/2021,70.7,,,,,,,,,,,,,,
2708,1/6/2021,80.7,,,,,,,,,,,,,,
2709,2/6/2021,68.3,,,,,,,,,,,,,,
2710,3/6/2021,94.6,,,,,,,,,,,,,,
2711,4/6/2021,75.7,,,,,,,,,,,,,,
2712,5/6/2021,64.4,,,,,,,,,,,,,,
2713,6/6/2021,66.5,,,,,,,,,,,,,,
2714,7/6/2021,73.9,,,,,,,,,,,,,,
2715,8/6/2021,67.4,,,,,,,,,,,,,,
2716,9/6/2021,75,,,,,,,,,,,,,,
2717,10/6/2021,86.1,,,,,,,,,,,,,,
2718,11/6/2021,82.9,,,,,,,,,,,,,,
2719,12/6/2021,64.3,,,,,,,,,,,,,,
2720,13/6/2021,64,,,,,,,,,,,,,,
2721,14/6/2021,72.2,,,,,,,,,,,,,,
2722,15/6/2021,84.5,,,,,,,,,,,,,,
2723,16/6/2021,84.8,,,,,,,,,,,,,,
2724,17/6/2021,65,,,,,,,,,,,,,,
2725,18/6/2021,68.2,,,,,,,,,,,,,,
2726,19/6/2021,73.1,,,,,,,,,,,,,,
2727,20/6/2021,90.1,,,,,,,,,,,,,,
2728,21/6/2021,89.2,,,,,,,,,,,,,,
2729,22/6/2021,89.2,,,,,,,,,,,,,,
2730,23/6/2021,80.7,,,,,,,,,,,,,,
2731,24/6/2021,69.8,,,,,,,,,,,,,,
2732,25/6/2021,65.4,,,,,,,,,,,,,,
2733,26/6/2021,63.6,,,,,,,,,,,,,,
2734,27/6/2021,66.5,,,,,,,,,,,,,,
2735,28/6/2021,81.9,,,,,,,,,,,,,,
2736,29/6/2021,94.2,,,,,,,,,,,,,,
2737,30/6/2021,95.1,,,,,,,,,,,,,,
2738,1/7/2021,95.7,,,,,,,,,,,,,,
2739,2/7/2021,87.6,,,,,,,,,,,,,,
2740,3/7/2021,77.8,,,,,,,,,,,,,,
2741,4/7/2021,62.6,,,,,,,,,,,,,,
2742,5/7/2021,62.9,,,,,,,,,,,,,,
2743,6/7/2021,71.2,,,,,,,,,,,,,,
2744,7/7/2021,75.2,,,,,,,,,,,,,,
2745,8/7/2021,83.9,,,,,,,,,,,,,,
2746,9/7/2021,93.7,,,,,,,,,,,,,,
2747,10/7/2021,86.8,,,,,,,,,,,,,,
2748,11/7/2021,90.7,,,,,,,,,,,,,,
2749,12/7/2021,87.4,,,,,,,,,,,,,,
2750,13/7/2021,73.7,,,,,,,,,,,,,,
2751,14/7/2021,71.1,,,,,,,,,,,,,,
2752,15/7/2021,68,,,,,,,,,,,,,,
2753,16/7/2021,64.7,,,,,,,,,,,,,,
2754,17/7/2021,53.2,,,,,,,,,,,,,,
2755,18/7/2021,57,,,,,,,,,,,,,,
2756,19/7/2021,66.5,,,,,,,,,,,,,,
2757,20/7/2021,61.9,,,,,,,,,,,,,,
2758,21/7/2021,58.1,,,,,,,,,,,,,,
2759,22/7/2021,64.3,,,,,,,,,,,,,,
2760,23/7/2021,70.1,,,,,,,,,,,,,,
2761,24/7/2021,61.3,,,,,,,,,,,,,,
2762,25/7/2021,47.8,,,,,,,,,,,,,,
2763,26/7/2021,55.2,,,,,,,,,,,,,,
2764,27/7/2021,58.8,,,,,,,,,,,,,,
2765,28/7/2021,48.1,,,,,,,,,,,,,,
2766,29/7/2021,46.3,,,,,,,,,,,,,,
2767,30/7/2021,61.5,,,,,,,,,,,,,,
2768,31/7/2021,54.4,,,,,,,,,,,,,,
2769,1/8/2021,57.8,,,,,,,,,,,,,,
2770,2/8/2021,70.8,,,,,,,,,,,,,,
2771,3/8/2021,66,,,,,,,,,,,,,,
2772,4/8/2021,52.3,,,,,,,,,,,,,,
2773,5/8/2021,57.8,,,,,,,,,,,,,,
2774,6/8/2021,60.1,,,,,,,,,,,,,,
2775,7/8/2021,58.5,,,,,,,,,,,,,,
2776,8/8/2021,79.7,,,,,,,,,,,,,,
2777,9/8/2021,78.6,,,,,,,,,,,,,,
2778,10/8/2021,72.5,,,,,,,,,,,,,,
2779,11/8/2021,51.8,,,,,,,,,,,,,,
2780,12/8/2021,51.6,,,,,,,,,,,,,,
2781,13/8/2021,64,,,,,,,,,,,,,,
2782,14/8/2021,71.8,,,,,,,,,,,,,,
2783,15/8/2021,58.8,,,,,,,,,,,,,,
2784,16/8/2021,45.6,,,,,,,,,,,,,,
2785,17/8/2021,54.4,,,,,,,,,,,,,,
2786,18/8/2021,64.5,,,,,,,,,,,,,,
2787,19/8/2021,76.4,,,,,,,,,,,,,,
2788,20/8/2021,70.3,,,,,,,,,,,,,,
2789,21/8/2021,65.9,,,,,,,,,,,,,,
2790,22/8/2021,61,,,,,,,,,,,,,,
2791,23/8/2021,56.5,,,,,,,,,,,,,,
2792,24/8/2021,95,,,,,,,,,,,,,,
2793,25/8/2021,61.4,,,,,,,,,,,,,,
2794,26/8/2021,66.4,,,,,,,,,,,,,,
2795,27/8/2021,67.6,,,,,,,,,,,,,,
2796,28/8/2021,65.2,,,,,,,,,,,,,,
2797,29/8/2021,78.2,,,,,,,,,,,,,,
2798,30/8/2021,66.7,,,,,,,,,,,,,,
2799,31/8/2021,65.5,,,,,,,,,,,,,,
2800,1/9/2021,66.5,,,,,,,,,,,,,,
2801,2/9/2021,81.5,,,,,,,,,,,,,,
2802,3/9/2021,73.2,,,,,,,,,,,,,,
2803,4/9/2021,75.2,,,,,,,,,,,,,,
2804,5/9/2021,70,,,,,,,,,,,,,,
2805,6/9/2021,57.3,,,,,,,,,,,,,,
2806,7/9/2021,58,,,,,,,,,,,,,,
2807,8/9/2021,72.5,,,,,,,,,,,,,,
2808,9/9/2021,52.1,,,,,,,,,,,,,,
2809,10/9/2021,57.5,,,,,,,,,,,,,,
2810,11/9/2021,56,,,,,,,,,,,,,,
2811,12/9/2021,28.2,,,,,,,,,,,,,,
2812,13/9/2021,60,,,,,,,,,,,,,,
2813,14/9/2021,82.9,,,,,,,,,,,,,,
2814,15/9/2021,72.4,,,,,,,,,,,,,,
2815,16/9/2021,78.2,,,,,,,,,,,,,,
2816,17/9/2021,76.2,,,,,,,,,,,,,,
2817,18/9/2021,59.2,,,,,,,,,,,,,,
2818,19/9/2021,42.8,,,,,,,,,,,,,,
2819,20/9/2021,40,,,,,,,,,,,,,,
2820,21/9/2021,51.6,,,,,,,,,,,,,,
2821,22/9/2021,69.1,,,,,,,,,,,,,,
2822,23/9/2021,65.9,,,,,,,,,,,,,,
2823,24/9/2021,47.9,,,,,,,,,,,,,,
2824,25/9/2021,58.3,,,,,,,,,,,,,,
2825,26/9/2021,69.9,,,,,,,,,,,,,,
2826,27/9/2021,71.3,,,,,,,,,,,,,,
2827,28/9/2021,76.7,,,,,,,,,,,,,,
2828,29/9/2021,83.4,,,,,,,,,,,,,,
2829,30/9/2021,80.7,,,,,,,,,,,,,,
2830,1/10/2021,81.2,,,,,,,,,,,,,,
2831,2/10/2021,81.6,,,,,,,,,,,,,,
2832,3/10/2021,75.6,,,,,,,,,,,,,,
2833,4/10/2021,52.8,,,,,,,,,,,,,,
2834,5/10/2021,40.7,,,,,,,,,,,,,,
2835,6/10/2021,50.9,,,,,,,,,,,,,,
2836,7/10/2021,55.3,,,,,,,,,,,,,,
2837,8/10/2021,64.8,,,,,,,,,,,,,,
2838,9/10/2021,71.8,,,,,,,,,,,,,,
2839,10/10/2021,79.3,,,,,,,,,,,,,,
2840,11/10/2021,87.1,,,,,,,,,,,,,,
2841,12/10/2021,64.6,,,,,,,,,,,,,,
2842,13/10/2021,82.2,,,,,,,,,,,,,,
2843,14/10/2021,85.7,,,,,,,,,,,,,,
2844,15/10/2021,69.5,,,,,,,,,,,,,,
2845,16/10/2021,50.1,,,,,,,,,,,,,,
2846,17/10/2021,60.2,,,,,,,,,,,,,,
2847,18/10/2021,72.4,,,,,,,,,,,,,,
2848,19/10/2021,72.7,,,,,,,,,,,,,,
2849,20/10/2021,69.3,,,,,,,,,,,,,,
2850,21/10/2021,77.2,,,,,,,,,,,,,,
2851,22/10/2021,81,,,,,,,,,,,,,,
2852,23/10/2021,83.8,,,,,,,,,,,,,,
2853,24/10/2021,74.7,,,,,,,,,,,,,,
2854,25/10/2021,68.1,,,,,,,,,,,,,,
2855,26/10/2021,66.1,,,,,,,,,,,,,,
2856,27/10/2021,74.6,,,,,,,,,,,,,,
2857,28/10/2021,71.4,,,,,,,,,,,,,,
2858,29/10/2021,42.1,,,,,,,,,,,,,,
2859,30/10/2021,51.9,,,,,,,,,,,,,,
2860,31/10/2021,60.2,,,,,,,,,,,,,,
2861,1/11/2021,70.8,,,,,,,,,,,,,,
2862,2/11/2021,70,,,,,,,,,,,,,,
2863,3/11/2021,68,,,,,,,,,,,,,,
2864,4/11/2021,83,,,,,,,,,,,,,,
2865,5/11/2021,83.6,,,,,,,,,,,,,,
2866,6/11/2021,75.5,,,,,,,,,,,,,,
2867,7/11/2021,85,,,,,,,,,,,,,,
2868,8/11/2021,85.3,,,,,,,,,,,,,,
2869,9/11/2021,82.4,,,,,,,,,,,,,,
2870,10/11/2021,93.7,,,,,,,,,,,,,,
2871,11/11/2021,88.8,,,,,,,,,,,,,,
2872,12/11/2021,87.1,,,,,,,,,,,,,,
2873,13/11/2021,55.4,,,,,,,,,,,,,,
2874,14/11/2021,50.9,,,,,,,,,,,,,,
2875,15/11/2021,43.1,,,,,,,,,,,,,,
2876,16/11/2021,51.4,,,,,,,,,,,,,,
2877,17/11/2021,64.7,,,,,,,,,,,,,,
2878,18/11/2021,72.2,,,,,,,,,,,,,,
2879,19/11/2021,74.5,,,,,,,,,,,,,,
2880,20/11/2021,85.2,,,,,,,,,,,,,,
2881,21/11/2021,94.4,,,,,,,,,,,,,,
2882,22/11/2021,79,,,,,,,,,,,,,,
2883,23/11/2021,89.1,,,,,,,,,,,,,,
2884,24/11/2021,87.7,,,,,,,,,,,,,,
2885,25/11/2021,95,,,,,,,,,,,,,,
2886,26/11/2021,94.8,,,,,,,,,,,,,,
2887,27/11/2021,82.4,,,,,,,,,,,,,,
2888,28/11/2021,68.6,,,,,,,,,,,,,,
2889,29/11/2021,72.7,,,,,,,,,,,,,,
2890,30/11/2021,85.3,,,,,,,,,,,,,,
2891,1/12/2021,81.2,,,,,,,,,,,,,,
2892,2/12/2021,79.8,,,,,,,,,,,,,,
2893,3/12/2021,82.9,,,,,,,,,,,,,,
2894,4/12/2021,81.6,,,,,,,,,,,,,,
2895,5/12/2021,67.3,,,,,,,,,,,,,,
2896,6/12/2021,66.2,,,,,,,,,,,,,,
2897,7/12/2021,80.9,,,,,,,,,,,,,,
2898,8/12/2021,89,,,,,,,,,,,,,,
2899,9/12/2021,87.3,,,,,,,,,,,,,,
2900,10/12/2021,83.3,,,,,,,,,,,,,,
2901,11/12/2021,65.7,,,,,,,,,,,,,,
2902,12/12/2021,68.2,,,,,,,,,,,,,,
2903,13/12/2021,65.5,,,,,,,,,,,,,,
2904,14/12/2021,74.2,,,,,,,,,,,,,,
2905,15/12/2021,75.1,,,,,,,,,,,,,,
2906,16/12/2021,78.7,,,,,,,,,,,,,,
2907,17/12/2021,72,,,,,,,,,,,,,,
2908,18/12/2021,74.5,,,,,,,,,,,,,,
2909,19/12/2021,63,,,,,,,,,,,,,,
2910,20/12/2021,75.9,,,,,,,,,,,,,,
2911,21/12/2021,70.2,,,,,,,,,,,,,,
2912,22/12/2021,76.1,,,,,,,,,,,,,,
2913,23/12/2021,90.2,,,,,,,,,,,,,,
2914,24/12/2021,81.8,,,,,,,,,,,,,,
2915,25/12/2021,78.4,,,,,,,,,,,,,,
2916,26/12/2021,82.9,,,,,,,,,,,,,,
2917,27/12/2021,81.2,,,,,,,,,,,,,,
2918,28/12/2021,75.9,,,,,,,,,,,,,,
2919,29/12/2021,78.1,,,,,,,,,,,,,,
2920,30/12/2021,73.1,,,,,,,,,,,,,,
2921,31/12/2021,71.7,,,,,,,,,,,,,,
2922,1/1/2022,72.2,,,,,,,,,,,,,,
2923,2/1/2022,75.6,,,,,,,,,,,,,,
2924,3/1/2022,71.2,,,,,,,,,,,,,,
2925,4/1/2022,71.4,,,,,,,,,,,,,,
2926,5/1/2022,88.7,,,,,,,,,,,,,,
2927,6/1/2022,84.1,,,,,,,,,,,,,,
2928,7/1/2022,88.7,,,,,,,,,,,,,,
2929,8/1/2022,83.6,,,,,,,,,,,,,,
2930,9/1/2022,87,,,,,,,,,,,,,,
2931,10/1/2022,86.2,,,,,,,,,,,,,,
2932,11/1/2022,84.7,,,,,,,,,,,,,,
2933,12/1/2022,83.1,,,,,,,,,,,,,,
2934,13/1/2022,92.9,,,,,,,,,,,,,,
2935,14/1/2022,83.4,,,,,,,,,,,,,,
2936,15/1/2022,82.6,,,,,,,,,,,,,,
2937,16/1/2022,81.5,,,,,,,,,,,,,,
2938,17/1/2022,82.2,,,,,,,,,,,,,,
2939,18/1/2022,90.6,,,,,,,,,,,,,,
2940,19/1/2022,83.6,,,,,,,,,,,,,,
2941,20/1/2022,64.8,,,,,,,,,,,,,,
2942,21/1/2022,78.5,,,,,,,,,,,,,,
2943,22/1/2022,76.1,,,,,,,,,,,,,,
2944,23/1/2022,81.6,,,,,,,,,,,,,,
2945,24/1/2022,83.5,,,,,,,,,,,,,,
2946,25/1/2022,73.5,,,,,,,,,,,,,,
2947,26/1/2022,70.1,,,,,,,,,,,,,,
2948,27/1/2022,69.1,,,,,,,,,,,,,,
2949,28/1/2022,73.1,,,,,,,,,,,,,,
2950,29/1/2022,78.2,,,,,,,,,,,,,,
2951,30/1/2022,77.9,,,,,,,,,,,,,,
2952,31/1/2022,80.2,,,,,,,,,,,,,,
2953,1/2/2022,82.2,,,,,,,,,,,,,,
2954,2/2/2022,91.7,,,,,,,,,,,,,,
2955,3/2/2022,71.5,,,,,,,,,,,,,,
2956,4/2/2022,70.1,,,,,,,,,,,,,,
2957,5/2/2022,64.7,,,,,,,,,,,,,,
2958,6/2/2022,65.5,,,,,,,,,,,,,,
2959,7/2/2022,76.6,,,,,,,,,,,,,,
2960,8/2/2022,86.4,,,,,,,,,,,,,,
2961,9/2/2022,68.9,,,,,,,,,,,,,,
2962,10/2/2022,66.6,,,,,,,,,,,,,,
2963,11/2/2022,84.4,,,,,,,,,,,,,,
2964,12/2/2022,77.4,,,,,,,,,,,,,,
2965,13/2/2022,75.5,,,,,,,,,,,,,,
2966,14/2/2022,73.3,,,,,,,,,,,,,,
2967,15/2/2022,74.3,,,,,,,,,,,,,,
2968,16/2/2022,74.7,,,,,,,,,,,,,,
2969,17/2/2022,75.6,,,,,,,,,,,,,,
2970,18/2/2022,81.6,,,,,,,,,,,,,,
2971,19/2/2022,71.4,,,,,,,,,,,,,,
2972,20/2/2022,73.5,,,,,,,,,,,,,,
2973,21/2/2022,69.7,,,,,,,,,,,,,,
2974,22/2/2022,93.8,,,,,,,,,,,,,,
2975,23/2/2022,94.8,,,,,,,,,,,,,,
2976,24/2/2022,94.6,,,,,,,,,,,,,,
2977,25/2/2022,95.8,,,,,,,,,,,,,,
2978,26/2/2022,95.4,,,,,,,,,,,,,,
2979,27/2/2022,90.7,,,,,,,,,,,,,,
2980,28/2/2022,94.3,,,,,,,,,,,,,,
2981,1/3/2022,93,,,,,,,,,,,,,,
2982,2/3/2022,93.7,,,,,,,,,,,,,,
2983,3/3/2022,94.1,,,,,,,,,,,,,,
2984,4/3/2022,94.5,,,,,,,,,,,,,,
2985,5/3/2022,90.9,,,,,,,,,,,,,,
2986,6/3/2022,96.5,,,,,,,,,,,,,,
2987,7/3/2022,95.9,,,,,,,,,,,,,,
2988,8/3/2022,98.2,,,,,,,,,,,,,,
2989,9/3/2022,75.7,,,,,,,,,,,,,,
2990,10/3/2022,61.5,,,,,,,,,,,,,,
2991,11/3/2022,71.7,,,,,,,,,,,,,,
2992,12/3/2022,73.8,,,,,,,,,,,,,,
2993,13/3/2022,84,,,,,,,,,,,,,,
2994,14/3/2022,87.1,,,,,,,,,,,,,,
2995,15/3/2022,75.7,,,,,,,,,,,,,,
2996,16/3/2022,89.1,,,,,,,,,,,,,,
2997,17/3/2022,86.3,,,,,,,,,,,,,,
2998,18/3/2022,82.7,,,,,,,,,,,,,,
2999,19/3/2022,81.5,,,,,,,,,,,,,,
3000,20/3/2022,70.9,,,,,,,,,,,,,,
3001,21/3/2022,74.9,,,,,,,,,,,,,,
3002,22/3/2022,80.6,,,,,,,,,,,,,,
3003,23/3/2022,77.2,,,,,,,,,,,,,,
3004,24/3/2022,86.6,,,,,,,,,,,,,,
3005,25/3/2022,88.6,,,,,,,,,,,,,,
3006,26/3/2022,85.3,,,,,,,,,,,,,,
3007,27/3/2022,94.9,,,,,,,,,,,,,,
3008,28/3/2022,92.1,,,,,,,,,,,,,,
3009,29/3/2022,96.5,,,,,,,,,,,,,,
3010,30/3/2022,93.8,,,,,,,,,,,,,,
3011,31/3/2022,79.8,,,,,,,,,,,,,,
3012,1/4/2022,82.9,,,,,,,,,,,,,,
3013,2/4/2022,66.7,,,,,,,,,,,,,,
3014,3/4/2022,59,,,,,,,,,,,,,,
3015,4/4/2022,60.6,,,,,,,,,,,,,,
3016,5/4/2022,76.3,,,,,,,,,,,,,,
3017,6/4/2022,96.6,,,,,,,,,,,,,,
3018,7/4/2022,93,,,,,,,,,,,,,,
3019,8/4/2022,83.1,,,,,,,,,,,,,,
3020,9/4/2022,86.8,,,,,,,,,,,,,,
3021,10/4/2022,87.8,,,,,,,,,,,,,,
3022,11/4/2022,82.4,,,,,,,,,,,,,,
3023,12/4/2022,78.6,,,,,,,,,,,,,,
3024,13/4/2022,85.7,,,,,,,,,,,,,,
3025,14/4/2022,86.7,,,,,,,,,,,,,,
3026,15/4/2022,82,,,,,,,,,,,,,,
3027,16/4/2022,83.6,,,,,,,,,,,,,,
3028,17/4/2022,84,,,,,,,,,,,,,,
3029,18/4/2022,82.7,,,,,,,,,,,,,,
3030,19/4/2022,79,,,,,,,,,,,,,,
3031,20/4/2022,63.6,,,,,,,,,,,,,,
3032,21/4/2022,75.4,,,,,,,,,,,,,,
3033,22/4/2022,89.8,,,,,,,,,,,,,,
3034,23/4/2022,83.5,,,,,,,,,,,,,,
3035,24/4/2022,82,,,,,,,,,,,,,,
3036,25/4/2022,81.3,,,,,,,,,,,,,,
3037,26/4/2022,89.3,,,,,,,,,,,,,,
3038,27/4/2022,98.1,,,,,,,,,,,,,,
3039,28/4/2022,95.5,,,,,,,,,,,,,,
3040,29/4/2022,87.2,,,,,,,,,,,,,,
3041,30/4/2022,87,,,,,,,,,,,,,,
3042,1/5/2022,70.9,,,,,,,,,,,,,,
3043,2/5/2022,86.2,,,,,,,,,,,,,,
3044,3/5/2022,83.5,,,,,,,,,,,,,,
3045,4/5/2022,79.3,,,,,,,,,,,,,,
3046,5/5/2022,80.3,,,,,,,,,,,,,,
